Filename,x,y,w,h
4a2078dc-3789-43b2-a31e-19014d4fe3eb,42,91,84,56
71a747b4-d566-4590-8a69-4176501f6884,49,112,7,7
71a747b4-d566-4590-8a69-4176501f6884,133,63,70,70
71a747b4-d566-4590-8a69-4176501f6884,14,63,91,49
18c4af3d-0768-4f17-9c1f-d6f8199098ac,140,119,7,7
18c4af3d-0768-4f17-9c1f-d6f8199098ac,28,105,77,49
93059609-6473-4853-9413-7ecd7d3dae96,217,119,7,14
93059609-6473-4853-9413-7ecd7d3dae96,203,112,7,14
93059609-6473-4853-9413-7ecd7d3dae96,161,112,63,63
16923fe0-5e98-4bcf-92e6-65d10161660d,28,105,70,49
d5d7c95e-0682-4b93-bf0b-5dff2fa91a92,56,77,7,7
d5d7c95e-0682-4b93-bf0b-5dff2fa91a92,56,28,119,56
c224f825-24b8-47aa-abdd-f03c0475a7c3,203,168,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,140,168,14,14
c224f825-24b8-47aa-abdd-f03c0475a7c3,70,161,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,147,147,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,49,147,14,21
c224f825-24b8-47aa-abdd-f03c0475a7c3,77,140,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,189,133,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,189,119,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,147,119,7,7
c224f825-24b8-47aa-abdd-f03c0475a7c3,28,119,14,28
c224f825-24b8-47aa-abdd-f03c0475a7c3,161,112,35,56
0637b804-e693-48d1-8716-f7c63ce6162a,140,175,14,14
0637b804-e693-48d1-8716-f7c63ce6162a,161,161,14,14
0637b804-e693-48d1-8716-f7c63ce6162a,196,147,7,7
0637b804-e693-48d1-8716-f7c63ce6162a,91,77,119,84
5ba8be0b-f11b-47c6-a91c-fe62c0ef516c,91,119,7,7
5ba8be0b-f11b-47c6-a91c-fe62c0ef516c,182,70,7,7
5ba8be0b-f11b-47c6-a91c-fe62c0ef516c,133,56,21,42
5ba8be0b-f11b-47c6-a91c-fe62c0ef516c,77,49,7,7
5ba8be0b-f11b-47c6-a91c-fe62c0ef516c,77,21,56,91
1dad3414-88c9-4c56-af5d-3a1488af452c,140,77,63,56
1623088d-9f8c-4910-b681-c81fef043fa3,77,77,7,14
1623088d-9f8c-4910-b681-c81fef043fa3,91,56,84,70
1923df31-e23a-4ee4-86f8-35d124af2f61,28,126,7,21
1923df31-e23a-4ee4-86f8-35d124af2f61,84,119,7,7
1923df31-e23a-4ee4-86f8-35d124af2f61,42,112,49,56
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,196,105,7,7
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,126,84,14,21
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,112,84,14,7
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,119,63,7,7
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,140,42,56,70
ecc176d8-c3c7-43d8-bcd8-355bbfb84971,112,28,14,28
bfe41d70-219e-478e-85ba-9c8226b572f4,49,112,42,49
bfe41d70-219e-478e-85ba-9c8226b572f4,56,98,14,7
2c917d3a-95cb-4c11-802c-f83e28cb37bc,140,140,7,7
2c917d3a-95cb-4c11-802c-f83e28cb37bc,112,112,7,7
2c917d3a-95cb-4c11-802c-f83e28cb37bc,77,112,14,14
2c917d3a-95cb-4c11-802c-f83e28cb37bc,133,77,42,49
2c917d3a-95cb-4c11-802c-f83e28cb37bc,21,49,56,84
77a50626-2a5d-44a8-8013-af001549b769,91,84,7,7
77a50626-2a5d-44a8-8013-af001549b769,63,84,21,28
77a50626-2a5d-44a8-8013-af001549b769,140,49,49,77
40fe04af-77d2-4c36-80eb-043568abdbf3,147,91,28,21
40fe04af-77d2-4c36-80eb-043568abdbf3,56,91,56,63
5bc12970-af13-48bb-bd12-a5cc72fb7154,168,84,7,7
5bc12970-af13-48bb-bd12-a5cc72fb7154,126,35,49,49
bd0bb326-cd0d-4dd8-be1c-25c15b076377,189,91,7,7
bd0bb326-cd0d-4dd8-be1c-25c15b076377,119,70,7,7
bd0bb326-cd0d-4dd8-be1c-25c15b076377,126,56,63,49
76f71a93-8105-4c79-a010-0cfa86f0061a,196,105,14,35
76f71a93-8105-4c79-a010-0cfa86f0061a,105,49,98,98
f9405a63-3a1b-4cc5-8f00-7b0a81c36a71,119,140,7,7
f9405a63-3a1b-4cc5-8f00-7b0a81c36a71,35,84,70,63
767b5c8d-d09b-4d2c-97ea-17dea981a4e4,147,161,7,14
767b5c8d-d09b-4d2c-97ea-17dea981a4e4,91,161,7,7
767b5c8d-d09b-4d2c-97ea-17dea981a4e4,126,133,14,42
767b5c8d-d09b-4d2c-97ea-17dea981a4e4,112,119,7,7
767b5c8d-d09b-4d2c-97ea-17dea981a4e4,35,84,77,56
401afe9b-4c20-41cc-b52d-21995c71e872,14,63,112,91
c3678e72-ceb4-42d0-8e44-5a4de7ebfccb,56,112,42,49
c3678e72-ceb4-42d0-8e44-5a4de7ebfccb,133,77,42,63
39919c47-0f93-417f-96fb-1aa8a6d6e7ab,147,105,7,14
39919c47-0f93-417f-96fb-1aa8a6d6e7ab,56,98,49,42
39919c47-0f93-417f-96fb-1aa8a6d6e7ab,140,35,49,70
721ca747-d0c2-45c2-adf3-4c3640034519,77,105,49,49
721ca747-d0c2-45c2-adf3-4c3640034519,140,98,35,49
721ca747-d0c2-45c2-adf3-4c3640034519,133,84,14,14
56ca817b-e17d-4b2b-95c8-d544a7786124,56,105,35,28
56ca817b-e17d-4b2b-95c8-d544a7786124,168,98,7,7
56ca817b-e17d-4b2b-95c8-d544a7786124,126,56,63,77
270d287b-5f32-469d-9f88-f4a87f27ef47,161,133,21,14
270d287b-5f32-469d-9f88-f4a87f27ef47,161,112,7,14
270d287b-5f32-469d-9f88-f4a87f27ef47,140,112,14,14
270d287b-5f32-469d-9f88-f4a87f27ef47,70,84,42,63
270d287b-5f32-469d-9f88-f4a87f27ef47,35,84,7,7
3f34c48c-80e6-4a04-9351-6ad809760b70,133,98,56,77
44db1d69-388e-4268-849e-852c1f092a01,147,140,14,14
44db1d69-388e-4268-849e-852c1f092a01,133,84,56,49
d99282ee-dc00-40d4-bb8d-5f8dba263a05,56,70,42,35
66ab31a6-be10-4f4e-ad4d-b4aeb9371271,77,98,49,49
66ab31a6-be10-4f4e-ad4d-b4aeb9371271,70,91,7,14
66ab31a6-be10-4f4e-ad4d-b4aeb9371271,84,84,7,7
