Filename,x,y,w,h
93550df9-7f67-404f-a974-516acecd5c48,118,77,11,32
32fbc636-5413-419b-8539-6e6a7cca9f4b,27,162,9,10
32fbc636-5413-419b-8539-6e6a7cca9f4b,97,155,3,1
32fbc636-5413-419b-8539-6e6a7cca9f4b,92,148,4,9
32fbc636-5413-419b-8539-6e6a7cca9f4b,104,147,5,5
32fbc636-5413-419b-8539-6e6a7cca9f4b,34,130,44,51
32fbc636-5413-419b-8539-6e6a7cca9f4b,116,122,11,12
32fbc636-5413-419b-8539-6e6a7cca9f4b,15,111,9,9
32fbc636-5413-419b-8539-6e6a7cca9f4b,41,107,7,9
32fbc636-5413-419b-8539-6e6a7cca9f4b,110,106,12,12
32fbc636-5413-419b-8539-6e6a7cca9f4b,86,82,12,12
32fbc636-5413-419b-8539-6e6a7cca9f4b,36,78,67,72
32fbc636-5413-419b-8539-6e6a7cca9f4b,107,70,9,10
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,59,115,9,8
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,148,84,34,38
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,91,83,11,19
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,66,81,15,30
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,58,58,12,12
17bb233f-6ee9-4645-92ee-b415499f691a,38,98,11,14
17bb233f-6ee9-4645-92ee-b415499f691a,51,88,31,28
17bb233f-6ee9-4645-92ee-b415499f691a,44,86,11,11
17bb233f-6ee9-4645-92ee-b415499f691a,60,84,4,10
17bb233f-6ee9-4645-92ee-b415499f691a,64,60,14,12
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,156,182,10,11
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,124,182,19,16
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,155,166,3,3
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,51,163,10,9
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,111,148,31,28
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,142,145,12,13
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,166,138,16,24
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,122,138,11,11
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,147,135,10,9
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,36,134,10,12
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,141,132,3,10
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,50,123,12,20
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,126,122,11,11
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,155,117,9,8
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,115,115,9,9
4703da4b-5d0c-416a-9ebe-39d1776bf593,162,143,4,9
4703da4b-5d0c-416a-9ebe-39d1776bf593,68,132,12,12
4703da4b-5d0c-416a-9ebe-39d1776bf593,139,118,21,24
4703da4b-5d0c-416a-9ebe-39d1776bf593,143,90,11,11
11a41e42-fdb4-4216-9e04-d4914fe2186e,175,150,9,4
11a41e42-fdb4-4216-9e04-d4914fe2186e,139,135,9,9
11a41e42-fdb4-4216-9e04-d4914fe2186e,196,134,11,10
11a41e42-fdb4-4216-9e04-d4914fe2186e,166,124,18,22
11a41e42-fdb4-4216-9e04-d4914fe2186e,76,116,12,12
11a41e42-fdb4-4216-9e04-d4914fe2186e,172,110,11,11
11a41e42-fdb4-4216-9e04-d4914fe2186e,106,108,12,12
11a41e42-fdb4-4216-9e04-d4914fe2186e,55,106,14,13
11a41e42-fdb4-4216-9e04-d4914fe2186e,82,102,12,11
11a41e42-fdb4-4216-9e04-d4914fe2186e,43,91,9,9
11a41e42-fdb4-4216-9e04-d4914fe2186e,167,87,9,9
11a41e42-fdb4-4216-9e04-d4914fe2186e,70,82,27,16
11a41e42-fdb4-4216-9e04-d4914fe2186e,69,61,10,9
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,175,131,17,13
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,62,106,35,15
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,30,196,11,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,86,180,11,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,60,178,11,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,77,171,10,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,179,159,9,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,22,136,57,62
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,165,131,9,3
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,66,124,11,10
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,36,122,17,18
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,166,118,11,12
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,167,109,7,7
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,67,97,11,13
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,50,92,12,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,47,61,9,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,139,41,9,7
f630809e-2498-44af-beaa-dda23a36cf20,85,131,9,5
f630809e-2498-44af-beaa-dda23a36cf20,55,111,9,9
f630809e-2498-44af-beaa-dda23a36cf20,63,98,11,10
f630809e-2498-44af-beaa-dda23a36cf20,50,98,12,12
f630809e-2498-44af-beaa-dda23a36cf20,170,86,12,12
f630809e-2498-44af-beaa-dda23a36cf20,69,86,37,31
f630809e-2498-44af-beaa-dda23a36cf20,95,71,10,10
f630809e-2498-44af-beaa-dda23a36cf20,98,59,12,11
f630809e-2498-44af-beaa-dda23a36cf20,95,43,15,9
a422ca04-b11f-4995-a7b7-a9f4c0988f30,112,172,13,12
a422ca04-b11f-4995-a7b7-a9f4c0988f30,91,147,10,9
a422ca04-b11f-4995-a7b7-a9f4c0988f30,45,147,4,7
a422ca04-b11f-4995-a7b7-a9f4c0988f30,74,137,16,15
a422ca04-b11f-4995-a7b7-a9f4c0988f30,43,135,5,1
a422ca04-b11f-4995-a7b7-a9f4c0988f30,186,130,11,11
a422ca04-b11f-4995-a7b7-a9f4c0988f30,186,106,12,20
a422ca04-b11f-4995-a7b7-a9f4c0988f30,86,106,12,12
a422ca04-b11f-4995-a7b7-a9f4c0988f30,42,104,11,21
a422ca04-b11f-4995-a7b7-a9f4c0988f30,43,83,10,10
a422ca04-b11f-4995-a7b7-a9f4c0988f30,164,82,18,22
a422ca04-b11f-4995-a7b7-a9f4c0988f30,76,78,16,12
a422ca04-b11f-4995-a7b7-a9f4c0988f30,93,68,10,10
a422ca04-b11f-4995-a7b7-a9f4c0988f30,174,62,12,11
a6a38450-9151-4178-a830-a08e0223f8a5,69,162,8,8
a6a38450-9151-4178-a830-a08e0223f8a5,29,148,7,9
a6a38450-9151-4178-a830-a08e0223f8a5,43,123,29,39
a6a38450-9151-4178-a830-a08e0223f8a5,26,117,20,27
a6a38450-9151-4178-a830-a08e0223f8a5,50,102,14,15
3de7efd4-d074-4fee-95d7-4718e4d7df91,131,161,11,13
3de7efd4-d074-4fee-95d7-4718e4d7df91,119,150,9,2
3de7efd4-d074-4fee-95d7-4718e4d7df91,140,130,14,22
3de7efd4-d074-4fee-95d7-4718e4d7df91,123,125,10,11
3de7efd4-d074-4fee-95d7-4718e4d7df91,154,122,29,44
3de7efd4-d074-4fee-95d7-4718e4d7df91,151,107,7,1
3de7efd4-d074-4fee-95d7-4718e4d7df91,159,106,1,1
3de7efd4-d074-4fee-95d7-4718e4d7df91,164,98,11,11
acfec3cb-9511-4f09-977c-87b061bd50dd,78,124,11,11
acfec3cb-9511-4f09-977c-87b061bd50dd,119,115,10,11
acfec3cb-9511-4f09-977c-87b061bd50dd,131,110,20,15
acfec3cb-9511-4f09-977c-87b061bd50dd,103,95,14,17
acfec3cb-9511-4f09-977c-87b061bd50dd,124,90,12,12
000db696-cf54-4385-b10b-6b16fbb3f985,70,155,12,18
000db696-cf54-4385-b10b-6b16fbb3f985,84,142,12,12
000db696-cf54-4385-b10b-6b16fbb3f985,166,140,9,10
000db696-cf54-4385-b10b-6b16fbb3f985,49,139,25,21
000db696-cf54-4385-b10b-6b16fbb3f985,85,115,1,3
000db696-cf54-4385-b10b-6b16fbb3f985,61,110,10,11
000db696-cf54-4385-b10b-6b16fbb3f985,85,107,16,14
000db696-cf54-4385-b10b-6b16fbb3f985,150,98,11,11
000db696-cf54-4385-b10b-6b16fbb3f985,135,93,8,6
000db696-cf54-4385-b10b-6b16fbb3f985,115,90,10,10
000db696-cf54-4385-b10b-6b16fbb3f985,132,74,11,12
48029094-265a-43e6-9e29-455237085578,55,130,9,8
48029094-265a-43e6-9e29-455237085578,55,106,16,12
48029094-265a-43e6-9e29-455237085578,44,98,12,12
48029094-265a-43e6-9e29-455237085578,46,86,12,11
48029094-265a-43e6-9e29-455237085578,29,72,15,20
48029094-265a-43e6-9e29-455237085578,52,61,12,13
fcb06a43-8652-4bbf-bdf8-bb961137302a,157,122,9,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,50,114,11,11
fcb06a43-8652-4bbf-bdf8-bb961137302a,174,107,10,11
fcb06a43-8652-4bbf-bdf8-bb961137302a,155,91,9,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,77,76,1,2
fcb06a43-8652-4bbf-bdf8-bb961137302a,99,71,9,9
fcb06a43-8652-4bbf-bdf8-bb961137302a,142,68,28,22
fcb06a43-8652-4bbf-bdf8-bb961137302a,133,43,20,19
b54f130a-94fc-49ae-a6b2-5e1c870720a7,70,114,16,12
b54f130a-94fc-49ae-a6b2-5e1c870720a7,166,111,34,34
b54f130a-94fc-49ae-a6b2-5e1c870720a7,156,100,12,12
b54f130a-94fc-49ae-a6b2-5e1c870720a7,51,82,18,11
a37e89b4-7aa4-42f0-969f-f92816142442,189,95,9,9
a37e89b4-7aa4-42f0-969f-f92816142442,163,69,28,24
bb509940-e147-4ff1-806b-a82890182d5b,30,158,11,12
bb509940-e147-4ff1-806b-a82890182d5b,22,140,11,11
bb509940-e147-4ff1-806b-a82890182d5b,50,134,13,18
bb509940-e147-4ff1-806b-a82890182d5b,106,132,12,12
bb509940-e147-4ff1-806b-a82890182d5b,20,114,11,11
bb509940-e147-4ff1-806b-a82890182d5b,53,92,3,2
bb509940-e147-4ff1-806b-a82890182d5b,18,78,23,17
bb509940-e147-4ff1-806b-a82890182d5b,42,76,12,12
bb509940-e147-4ff1-806b-a82890182d5b,139,74,19,22
bb509940-e147-4ff1-806b-a82890182d5b,77,53,8,1
bb509940-e147-4ff1-806b-a82890182d5b,36,50,12,12
bb509940-e147-4ff1-806b-a82890182d5b,50,38,20,24
08f1b734-cd93-42c0-b978-9e1e1021bb55,86,146,11,11
08f1b734-cd93-42c0-b978-9e1e1021bb55,70,146,12,12
08f1b734-cd93-42c0-b978-9e1e1021bb55,50,138,16,23
08f1b734-cd93-42c0-b978-9e1e1021bb55,98,108,15,21
08f1b734-cd93-42c0-b978-9e1e1021bb55,173,107,9,5
08f1b734-cd93-42c0-b978-9e1e1021bb55,50,99,42,35
08f1b734-cd93-42c0-b978-9e1e1021bb55,98,90,11,12
08f1b734-cd93-42c0-b978-9e1e1021bb55,118,87,8,7
08f1b734-cd93-42c0-b978-9e1e1021bb55,58,74,19,10
03249840-0a17-448c-bf41-7e156428ab59,44,125,8,7
03249840-0a17-448c-bf41-7e156428ab59,78,116,12,12
03249840-0a17-448c-bf41-7e156428ab59,52,102,18,16
03249840-0a17-448c-bf41-7e156428ab59,76,100,27,20
03249840-0a17-448c-bf41-7e156428ab59,143,75,9,9
03249840-0a17-448c-bf41-7e156428ab59,159,74,17,12
03249840-0a17-448c-bf41-7e156428ab59,134,63,8,7
03249840-0a17-448c-bf41-7e156428ab59,148,52,12,11
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,76,106,12,12
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,172,98,11,11
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,83,91,9,9
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,62,78,18,16
a681ac25-1798-4c81-8e28-a1c5014e00bf,146,178,12,12
815dd1c1-3e01-4038-9723-39d05e8b3cd3,155,158,20,10
815dd1c1-3e01-4038-9723-39d05e8b3cd3,114,142,19,17
815dd1c1-3e01-4038-9723-39d05e8b3cd3,70,140,11,11
815dd1c1-3e01-4038-9723-39d05e8b3cd3,98,138,11,11
815dd1c1-3e01-4038-9723-39d05e8b3cd3,93,118,21,18
815dd1c1-3e01-4038-9723-39d05e8b3cd3,110,108,20,26
815dd1c1-3e01-4038-9723-39d05e8b3cd3,98,94,11,11
815dd1c1-3e01-4038-9723-39d05e8b3cd3,48,83,46,58
815dd1c1-3e01-4038-9723-39d05e8b3cd3,93,59,9,7
815dd1c1-3e01-4038-9723-39d05e8b3cd3,119,51,9,9
bfa45a99-7125-4d61-966b-c51e54dcbf10,140,113,14,15
bfa45a99-7125-4d61-966b-c51e54dcbf10,156,102,12,16
bfa45a99-7125-4d61-966b-c51e54dcbf10,175,99,3,9
bfa45a99-7125-4d61-966b-c51e54dcbf10,157,94,1,6
bfa45a99-7125-4d61-966b-c51e54dcbf10,135,83,9,10
bfa45a99-7125-4d61-966b-c51e54dcbf10,151,76,7,8
1b4d9ebb-644e-4602-ad36-d83cf7415be6,84,172,12,12
1b4d9ebb-644e-4602-ad36-d83cf7415be6,70,170,9,10
1b4d9ebb-644e-4602-ad36-d83cf7415be6,28,170,12,12
1b4d9ebb-644e-4602-ad36-d83cf7415be6,35,154,26,24
1b4d9ebb-644e-4602-ad36-d83cf7415be6,37,131,33,29
1b4d9ebb-644e-4602-ad36-d83cf7415be6,63,127,5,4
1b4d9ebb-644e-4602-ad36-d83cf7415be6,71,118,18,26
d47f354b-d29d-48b9-9c54-07c1e981bef4,173,135,10,9
d47f354b-d29d-48b9-9c54-07c1e981bef4,77,121,13,13
d47f354b-d29d-48b9-9c54-07c1e981bef4,60,110,12,20
3b411a6e-270d-48d6-a3db-fbb4635151dd,147,167,9,9
3b411a6e-270d-48d6-a3db-fbb4635151dd,74,156,20,14
3b411a6e-270d-48d6-a3db-fbb4635151dd,62,150,10,11
3b411a6e-270d-48d6-a3db-fbb4635151dd,98,130,12,12
3b411a6e-270d-48d6-a3db-fbb4635151dd,75,116,17,12
3b411a6e-270d-48d6-a3db-fbb4635151dd,100,114,12,14
3538b9f3-b604-4e3c-8f04-bb5b1127733c,155,154,39,36
3538b9f3-b604-4e3c-8f04-bb5b1127733c,179,127,10,10
8ce28cb3-1184-4792-b774-229fa7dd633e,158,135,8,2
8ce28cb3-1184-4792-b774-229fa7dd633e,164,130,24,28
8ce28cb3-1184-4792-b774-229fa7dd633e,157,115,13,19
8ce28cb3-1184-4792-b774-229fa7dd633e,131,110,10,10
8ce28cb3-1184-4792-b774-229fa7dd633e,117,103,9,9
8ce28cb3-1184-4792-b774-229fa7dd633e,179,91,9,9
47ec1b70-a18d-4c98-a313-4999a4059742,114,170,11,11
47ec1b70-a18d-4c98-a313-4999a4059742,74,142,32,32
47ec1b70-a18d-4c98-a313-4999a4059742,107,133,2,7
47ec1b70-a18d-4c98-a313-4999a4059742,99,130,38,23
47ec1b70-a18d-4c98-a313-4999a4059742,66,130,13,13
47ec1b70-a18d-4c98-a313-4999a4059742,157,127,9,9
47ec1b70-a18d-4c98-a313-4999a4059742,83,113,9,7
47ec1b70-a18d-4c98-a313-4999a4059742,156,108,2,2
47ec1b70-a18d-4c98-a313-4999a4059742,130,108,10,10
47ec1b70-a18d-4c98-a313-4999a4059742,110,100,12,18
47ec1b70-a18d-4c98-a313-4999a4059742,155,99,2,3
47ec1b70-a18d-4c98-a313-4999a4059742,146,98,8,6
47ec1b70-a18d-4c98-a313-4999a4059742,124,95,1,7
47ec1b70-a18d-4c98-a313-4999a4059742,149,93,3,2
47ec1b70-a18d-4c98-a313-4999a4059742,86,90,23,15
47ec1b70-a18d-4c98-a313-4999a4059742,132,81,11,12
47ec1b70-a18d-4c98-a313-4999a4059742,159,69,9,9
3a9196af-16e0-4a6a-95e4-426614770eb2,150,134,41,20
3a9196af-16e0-4a6a-95e4-426614770eb2,164,110,12,12
09d2a8d3-3ef9-4e91-8abe-d1c127747905,69,149,9,3
09d2a8d3-3ef9-4e91-8abe-d1c127747905,121,110,37,51
09d2a8d3-3ef9-4e91-8abe-d1c127747905,95,110,11,12
09d2a8d3-3ef9-4e91-8abe-d1c127747905,138,98,11,11
09d2a8d3-3ef9-4e91-8abe-d1c127747905,110,98,26,32
09d2a8d3-3ef9-4e91-8abe-d1c127747905,107,70,10,11
ac1f192d-7a24-44c3-9175-819291bd4db9,78,124,11,11
ac1f192d-7a24-44c3-9175-819291bd4db9,135,115,37,62
ac1f192d-7a24-44c3-9175-819291bd4db9,151,103,9,9
ac1f192d-7a24-44c3-9175-819291bd4db9,30,100,47,34
ac1f192d-7a24-44c3-9175-819291bd4db9,172,98,17,23
ac1f192d-7a24-44c3-9175-819291bd4db9,159,86,13,15
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,51,158,10,11
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,54,145,24,13
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,48,90,37,50
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,76,75,18,28
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,59,67,9,9
7a0105da-41e6-4500-8626-fb6e8f0dac5a,183,115,9,9
7a0105da-41e6-4500-8626-fb6e8f0dac5a,170,102,10,10
7a0105da-41e6-4500-8626-fb6e8f0dac5a,183,99,9,9
7a0105da-41e6-4500-8626-fb6e8f0dac5a,77,66,21,23
af15d432-68fc-4a2f-b456-a0366722799f,142,175,10,9
af15d432-68fc-4a2f-b456-a0366722799f,70,159,8,9
af15d432-68fc-4a2f-b456-a0366722799f,98,146,12,12
af15d432-68fc-4a2f-b456-a0366722799f,82,146,12,11
af15d432-68fc-4a2f-b456-a0366722799f,166,140,10,21
af15d432-68fc-4a2f-b456-a0366722799f,107,135,3,8
af15d432-68fc-4a2f-b456-a0366722799f,108,106,26,27
7092a623-6d2d-4ecb-abed-be46296c4d7e,139,179,9,9
7092a623-6d2d-4ecb-abed-be46296c4d7e,79,166,10,10
7092a623-6d2d-4ecb-abed-be46296c4d7e,118,156,11,11
7092a623-6d2d-4ecb-abed-be46296c4d7e,102,140,15,11
7092a623-6d2d-4ecb-abed-be46296c4d7e,99,139,2,3
7092a623-6d2d-4ecb-abed-be46296c4d7e,61,135,9,9
7092a623-6d2d-4ecb-abed-be46296c4d7e,150,134,11,11
7092a623-6d2d-4ecb-abed-be46296c4d7e,122,130,22,24
7092a623-6d2d-4ecb-abed-be46296c4d7e,166,129,25,25
7092a623-6d2d-4ecb-abed-be46296c4d7e,181,125,1,1
7092a623-6d2d-4ecb-abed-be46296c4d7e,145,118,29,15
7092a623-6d2d-4ecb-abed-be46296c4d7e,82,114,11,11
7092a623-6d2d-4ecb-abed-be46296c4d7e,146,102,11,11
7092a623-6d2d-4ecb-abed-be46296c4d7e,114,101,15,19
9911bf13-bce6-4b33-b866-1944aca8fab0,138,150,11,11
9911bf13-bce6-4b33-b866-1944aca8fab0,43,150,10,10
9911bf13-bce6-4b33-b866-1944aca8fab0,161,138,13,12
9911bf13-bce6-4b33-b866-1944aca8fab0,145,138,12,11
9911bf13-bce6-4b33-b866-1944aca8fab0,44,133,20,15
5f8ecc2d-d8b8-4974-b327-7920315c55aa,79,166,9,10
5f8ecc2d-d8b8-4974-b327-7920315c55aa,39,161,1,7
5f8ecc2d-d8b8-4974-b327-7920315c55aa,87,150,1,2
5f8ecc2d-d8b8-4974-b327-7920315c55aa,66,146,20,14
5f8ecc2d-d8b8-4974-b327-7920315c55aa,43,145,19,23
5f8ecc2d-d8b8-4974-b327-7920315c55aa,191,143,9,9
5f8ecc2d-d8b8-4974-b327-7920315c55aa,204,134,12,16
5f8ecc2d-d8b8-4974-b327-7920315c55aa,172,126,11,12
5f8ecc2d-d8b8-4974-b327-7920315c55aa,61,123,9,9
5f8ecc2d-d8b8-4974-b327-7920315c55aa,189,119,9,9
5f8ecc2d-d8b8-4974-b327-7920315c55aa,171,95,1,1
5f8ecc2d-d8b8-4974-b327-7920315c55aa,188,85,12,11
5f8ecc2d-d8b8-4974-b327-7920315c55aa,162,74,12,12
33c80447-e65b-41f8-ad03-523b78048641,153,141,3,5
33c80447-e65b-41f8-ad03-523b78048641,58,134,26,32
33c80447-e65b-41f8-ad03-523b78048641,108,124,2,3
33c80447-e65b-41f8-ad03-523b78048641,90,124,21,21
33c80447-e65b-41f8-ad03-523b78048641,183,120,7,6
33c80447-e65b-41f8-ad03-523b78048641,99,114,9,2
33c80447-e65b-41f8-ad03-523b78048641,149,103,3,5
33c80447-e65b-41f8-ad03-523b78048641,102,100,11,11
33c80447-e65b-41f8-ad03-523b78048641,133,90,10,11
33c80447-e65b-41f8-ad03-523b78048641,99,90,3,2
33c80447-e65b-41f8-ad03-523b78048641,54,90,44,38
33c80447-e65b-41f8-ad03-523b78048641,103,87,5,5
33c80447-e65b-41f8-ad03-523b78048641,178,84,11,11
33c80447-e65b-41f8-ad03-523b78048641,61,78,11,11
33c80447-e65b-41f8-ad03-523b78048641,174,74,2,2
33c80447-e65b-41f8-ad03-523b78048641,78,74,16,20
33c80447-e65b-41f8-ad03-523b78048641,142,68,12,12
33c80447-e65b-41f8-ad03-523b78048641,85,62,3,6
33c80447-e65b-41f8-ad03-523b78048641,58,58,11,12
33c80447-e65b-41f8-ad03-523b78048641,167,54,19,20
b4686a9f-c3a6-4cba-9400-b35ba566b74e,95,157,9,9
b4686a9f-c3a6-4cba-9400-b35ba566b74e,148,146,22,16
b4686a9f-c3a6-4cba-9400-b35ba566b74e,135,131,9,9
b4686a9f-c3a6-4cba-9400-b35ba566b74e,69,116,25,28
b4686a9f-c3a6-4cba-9400-b35ba566b74e,87,94,9,10
b4686a9f-c3a6-4cba-9400-b35ba566b74e,175,78,9,10
b4686a9f-c3a6-4cba-9400-b35ba566b74e,173,67,9,9
85a40af4-f5e5-4fae-8260-6c6031a73e0b,59,159,9,9
85a40af4-f5e5-4fae-8260-6c6031a73e0b,79,157,14,16
85a40af4-f5e5-4fae-8260-6c6031a73e0b,179,148,9,10
85a40af4-f5e5-4fae-8260-6c6031a73e0b,111,148,17,12
85a40af4-f5e5-4fae-8260-6c6031a73e0b,101,143,9,8
85a40af4-f5e5-4fae-8260-6c6031a73e0b,70,143,10,10
85a40af4-f5e5-4fae-8260-6c6031a73e0b,194,134,11,11
85a40af4-f5e5-4fae-8260-6c6031a73e0b,124,133,14,13
85a40af4-f5e5-4fae-8260-6c6031a73e0b,172,132,11,10
85a40af4-f5e5-4fae-8260-6c6031a73e0b,158,123,11,10
85a40af4-f5e5-4fae-8260-6c6031a73e0b,174,114,11,11
85a40af4-f5e5-4fae-8260-6c6031a73e0b,38,106,63,47
85a40af4-f5e5-4fae-8260-6c6031a73e0b,55,97,9,5
85a40af4-f5e5-4fae-8260-6c6031a73e0b,69,92,5,8
85a40af4-f5e5-4fae-8260-6c6031a73e0b,60,78,11,10
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,119,205,14,12
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,58,204,11,10
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,90,202,12,12
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,67,191,10,10
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,82,190,12,11
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,50,186,12,12
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,77,175,4,9
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,61,172,15,13
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,84,168,12,20
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,98,159,36,40
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,114,150,12,11
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,66,146,16,20
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,34,141,28,32
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,116,130,11,11
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,92,114,29,16
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,91,79,9,9
31a115d1-ad82-4fd8-be3d-76d918338afa,70,166,11,11
31a115d1-ad82-4fd8-be3d-76d918338afa,69,126,10,10
31a115d1-ad82-4fd8-be3d-76d918338afa,29,98,39,60
31a115d1-ad82-4fd8-be3d-76d918338afa,68,90,10,11
b0502b9f-b85c-4cac-9e8f-325ed59315e0,183,148,9,10
b0502b9f-b85c-4cac-9e8f-325ed59315e0,39,139,7,9
b0502b9f-b85c-4cac-9e8f-325ed59315e0,67,132,10,10
b0502b9f-b85c-4cac-9e8f-325ed59315e0,81,130,14,12
b0502b9f-b85c-4cac-9e8f-325ed59315e0,124,111,10,11
b0502b9f-b85c-4cac-9e8f-325ed59315e0,30,110,24,19
b0502b9f-b85c-4cac-9e8f-325ed59315e0,84,106,10,11
b0502b9f-b85c-4cac-9e8f-325ed59315e0,63,87,3,9
b0502b9f-b85c-4cac-9e8f-325ed59315e0,44,84,37,42
b0502b9f-b85c-4cac-9e8f-325ed59315e0,45,75,9,9
eadbf3c9-f034-4b29-9a46-b90a16978a2a,166,142,28,33
eadbf3c9-f034-4b29-9a46-b90a16978a2a,163,135,3,1
eadbf3c9-f034-4b29-9a46-b90a16978a2a,138,94,48,48
eadbf3c9-f034-4b29-9a46-b90a16978a2a,166,90,18,18
eadbf3c9-f034-4b29-9a46-b90a16978a2a,149,74,9,11
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,159,130,18,20
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,139,99,13,19
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,51,95,9,9
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,31,94,18,18
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,180,90,11,11
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,74,82,11,11
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,150,78,30,34
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,54,78,12,11
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,42,74,11,18
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,163,69,9,9
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,82,58,12,12
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,118,107,33,30
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,85,101,10,9
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,101,93,13,13
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,138,90,11,12
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,148,85,4,3
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,118,82,19,18
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,143,79,1,1
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,100,66,11,11
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,83,60,13,20
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,119,50,23,30
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,50,150,12,12
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,27,149,1,8
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,164,146,11,11
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,51,145,3,4
