Filename,x,y,w,h
c391591b-0083-4063-a485-69b0c7e02ebe,96,113,8,3
c391591b-0083-4063-a485-69b0c7e02ebe,95,97,9,9
c391591b-0083-4063-a485-69b0c7e02ebe,109,93,4,3
8d48694a-f998-4043-bc98-63a3c18527f2,140,183,13,13
8d48694a-f998-4043-bc98-63a3c18527f2,61,178,2,3
8d48694a-f998-4043-bc98-63a3c18527f2,50,175,2,6
8d48694a-f998-4043-bc98-63a3c18527f2,79,174,3,2
8d48694a-f998-4043-bc98-63a3c18527f2,178,172,9,2
8d48694a-f998-4043-bc98-63a3c18527f2,127,171,5,1
8d48694a-f998-4043-bc98-63a3c18527f2,114,170,9,9
8d48694a-f998-4043-bc98-63a3c18527f2,64,163,17,19
8d48694a-f998-4043-bc98-63a3c18527f2,37,154,8,10
8d48694a-f998-4043-bc98-63a3c18527f2,122,151,3,7
8d48694a-f998-4043-bc98-63a3c18527f2,114,149,6,5
8d48694a-f998-4043-bc98-63a3c18527f2,66,146,9,2
8d48694a-f998-4043-bc98-63a3c18527f2,162,134,9,7
8d48694a-f998-4043-bc98-63a3c18527f2,129,131,32,32
8d48694a-f998-4043-bc98-63a3c18527f2,98,117,16,12
8d48694a-f998-4043-bc98-63a3c18527f2,115,116,9,8
8d48694a-f998-4043-bc98-63a3c18527f2,122,115,2,3
8d48694a-f998-4043-bc98-63a3c18527f2,147,112,13,14
8d48694a-f998-4043-bc98-63a3c18527f2,131,105,13,13
8d48694a-f998-4043-bc98-63a3c18527f2,111,102,7,9
29cfef18-40c3-489f-adcf-05bd93765b9d,139,211,1,2
29cfef18-40c3-489f-adcf-05bd93765b9d,143,205,15,19
29cfef18-40c3-489f-adcf-05bd93765b9d,117,202,12,12
29cfef18-40c3-489f-adcf-05bd93765b9d,156,196,8,8
29cfef18-40c3-489f-adcf-05bd93765b9d,148,180,6,10
29cfef18-40c3-489f-adcf-05bd93765b9d,65,179,15,13
29cfef18-40c3-489f-adcf-05bd93765b9d,122,174,20,11
29cfef18-40c3-489f-adcf-05bd93765b9d,34,174,16,18
29cfef18-40c3-489f-adcf-05bd93765b9d,36,172,1,2
29cfef18-40c3-489f-adcf-05bd93765b9d,62,168,2,4
29cfef18-40c3-489f-adcf-05bd93765b9d,54,167,2,6
29cfef18-40c3-489f-adcf-05bd93765b9d,125,164,20,5
29cfef18-40c3-489f-adcf-05bd93765b9d,163,163,2,5
29cfef18-40c3-489f-adcf-05bd93765b9d,128,158,7,1
29cfef18-40c3-489f-adcf-05bd93765b9d,114,148,12,11
29cfef18-40c3-489f-adcf-05bd93765b9d,70,147,20,27
29cfef18-40c3-489f-adcf-05bd93765b9d,126,141,11,12
29cfef18-40c3-489f-adcf-05bd93765b9d,90,138,19,19
29cfef18-40c3-489f-adcf-05bd93765b9d,74,133,6,6
29cfef18-40c3-489f-adcf-05bd93765b9d,78,116,32,22
29cfef18-40c3-489f-adcf-05bd93765b9d,123,100,9,9
29cfef18-40c3-489f-adcf-05bd93765b9d,117,84,1,1
df0f59ce-d11a-488d-a51c-bd9105e592f6,80,150,9,11
df0f59ce-d11a-488d-a51c-bd9105e592f6,94,148,9,9
df0f59ce-d11a-488d-a51c-bd9105e592f6,0,130,7,9
df0f59ce-d11a-488d-a51c-bd9105e592f6,111,120,7,2
df0f59ce-d11a-488d-a51c-bd9105e592f6,111,117,3,1
df0f59ce-d11a-488d-a51c-bd9105e592f6,47,116,11,10
df0f59ce-d11a-488d-a51c-bd9105e592f6,107,109,5,7
df0f59ce-d11a-488d-a51c-bd9105e592f6,57,100,10,3
df0f59ce-d11a-488d-a51c-bd9105e592f6,67,64,1,2
df0f59ce-d11a-488d-a51c-bd9105e592f6,47,40,46,62
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,114,212,11,11
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,79,212,2,3
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,103,204,8,6
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,141,200,13,13
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,107,196,1,2
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,125,194,1,1
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,90,187,16,13
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,167,185,1,3
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,79,183,9,9
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,170,179,6,6
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,91,167,1,5
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,164,162,19,15
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,68,159,10,9
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,172,135,4,8
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,153,130,4,5
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,67,114,10,4
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,119,113,5,7
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,140,106,4,4
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,48,102,9,10
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,91,82,84,120
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,160,156,6,3
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,128,154,14,17
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,131,150,6,3
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,171,143,7,5
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,143,141,32,39
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,113,130,10,19
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,59,123,3,9
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,143,119,9,9
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,61,115,1,4
db3c8b2a-797b-4178-9b68-09863e1a45a3,52,108,8,11
db3c8b2a-797b-4178-9b68-09863e1a45a3,58,95,57,45
854fee36-d54c-4cde-904d-ab77f5e2e091,66,106,11,12
854fee36-d54c-4cde-904d-ab77f5e2e091,60,88,4,1
854fee36-d54c-4cde-904d-ab77f5e2e091,54,86,4,4
854fee36-d54c-4cde-904d-ab77f5e2e091,68,85,2,3
854fee36-d54c-4cde-904d-ab77f5e2e091,67,74,11,10
854fee36-d54c-4cde-904d-ab77f5e2e091,54,56,18,14
854fee36-d54c-4cde-904d-ab77f5e2e091,67,36,10,9
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,77,58,7,2
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,46,42,12,12
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,60,32,23,24
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,77,26,4,4
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,135,177,1,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,145,172,9,9
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,92,150,19,38
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,95,142,2,5
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,48,142,11,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,98,141,4,8
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,92,141,1,4
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,94,138,1,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,114,132,45,43
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,96,131,9,9
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,163,130,17,14
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,158,130,1,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,104,129,4,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,81,126,10,10
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,131,118,10,9
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,89,114,14,15
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,104,113,13,17
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,161,112,18,17
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,162,110,5,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,148,105,4,4
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,68,102,9,7
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,122,90,8,7
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,83,155,9,5
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,100,142,18,21
5620c301-4fee-478e-bdb0-124a00010443,138,197,4,6
5620c301-4fee-478e-bdb0-124a00010443,140,194,4,1
5620c301-4fee-478e-bdb0-124a00010443,126,180,2,4
5620c301-4fee-478e-bdb0-124a00010443,105,179,5,8
5620c301-4fee-478e-bdb0-124a00010443,119,175,9,9
5620c301-4fee-478e-bdb0-124a00010443,84,171,1,1
5620c301-4fee-478e-bdb0-124a00010443,91,166,12,10
5620c301-4fee-478e-bdb0-124a00010443,76,163,5,9
5620c301-4fee-478e-bdb0-124a00010443,161,162,13,22
5620c301-4fee-478e-bdb0-124a00010443,113,162,7,9
5620c301-4fee-478e-bdb0-124a00010443,179,138,1,1
5620c301-4fee-478e-bdb0-124a00010443,179,130,4,6
5620c301-4fee-478e-bdb0-124a00010443,50,130,3,8
5620c301-4fee-478e-bdb0-124a00010443,159,123,1,1
5620c301-4fee-478e-bdb0-124a00010443,148,117,10,11
5620c301-4fee-478e-bdb0-124a00010443,55,115,15,11
5620c301-4fee-478e-bdb0-124a00010443,98,109,11,12
5620c301-4fee-478e-bdb0-124a00010443,167,106,17,11
5620c301-4fee-478e-bdb0-124a00010443,130,98,1,1
5620c301-4fee-478e-bdb0-124a00010443,24,98,7,1
5620c301-4fee-478e-bdb0-124a00010443,82,84,78,84
5620c301-4fee-478e-bdb0-124a00010443,163,83,3,2
5620c301-4fee-478e-bdb0-124a00010443,157,83,3,9
5620c301-4fee-478e-bdb0-124a00010443,48,81,31,35
5620c301-4fee-478e-bdb0-124a00010443,147,60,4,6
93550df9-7f67-404f-a974-516acecd5c48,57,198,8,3
93550df9-7f67-404f-a974-516acecd5c48,82,182,10,9
93550df9-7f67-404f-a974-516acecd5c48,132,159,12,11
93550df9-7f67-404f-a974-516acecd5c48,106,157,25,21
93550df9-7f67-404f-a974-516acecd5c48,122,154,6,7
93550df9-7f67-404f-a974-516acecd5c48,127,147,3,1
93550df9-7f67-404f-a974-516acecd5c48,120,128,6,1
93550df9-7f67-404f-a974-516acecd5c48,114,114,7,4
93550df9-7f67-404f-a974-516acecd5c48,108,112,47,43
93550df9-7f67-404f-a974-516acecd5c48,115,106,1,1
93550df9-7f67-404f-a974-516acecd5c48,148,99,12,19
93550df9-7f67-404f-a974-516acecd5c48,118,99,9,9
93550df9-7f67-404f-a974-516acecd5c48,155,82,10,11
32fbc636-5413-419b-8539-6e6a7cca9f4b,114,186,7,7
32fbc636-5413-419b-8539-6e6a7cca9f4b,67,174,11,20
32fbc636-5413-419b-8539-6e6a7cca9f4b,103,171,2,1
32fbc636-5413-419b-8539-6e6a7cca9f4b,19,170,9,10
32fbc636-5413-419b-8539-6e6a7cca9f4b,106,166,13,12
32fbc636-5413-419b-8539-6e6a7cca9f4b,66,166,6,6
32fbc636-5413-419b-8539-6e6a7cca9f4b,62,166,2,6
32fbc636-5413-419b-8539-6e6a7cca9f4b,47,166,10,17
32fbc636-5413-419b-8539-6e6a7cca9f4b,34,156,4,4
32fbc636-5413-419b-8539-6e6a7cca9f4b,67,143,3,9
32fbc636-5413-419b-8539-6e6a7cca9f4b,75,114,11,12
32fbc636-5413-419b-8539-6e6a7cca9f4b,82,107,4,5
32fbc636-5413-419b-8539-6e6a7cca9f4b,73,95,59,76
32fbc636-5413-419b-8539-6e6a7cca9f4b,79,90,1,3
32fbc636-5413-419b-8539-6e6a7cca9f4b,106,71,2,5
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,215,113,9,12
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,54,82,12,12
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,59,59,10,11
17bb233f-6ee9-4645-92ee-b415499f691a,138,174,9,9
17bb233f-6ee9-4645-92ee-b415499f691a,39,111,1,1
17bb233f-6ee9-4645-92ee-b415499f691a,23,104,1,1
17bb233f-6ee9-4645-92ee-b415499f691a,93,101,2,2
17bb233f-6ee9-4645-92ee-b415499f691a,113,94,15,17
17bb233f-6ee9-4645-92ee-b415499f691a,20,94,22,22
17bb233f-6ee9-4645-92ee-b415499f691a,37,93,2,3
17bb233f-6ee9-4645-92ee-b415499f691a,70,85,11,12
17bb233f-6ee9-4645-92ee-b415499f691a,51,77,13,12
17bb233f-6ee9-4645-92ee-b415499f691a,68,67,2,3
17bb233f-6ee9-4645-92ee-b415499f691a,67,60,4,6
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,55,212,11,10
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,113,203,5,1
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,142,202,12,11
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,62,186,12,12
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,156,183,12,11
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,163,182,4,2
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,138,175,1,1
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,95,174,11,16
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,110,147,71,77
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,173,142,5,1
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,74,119,9,2
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,55,113,15,17
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,32,107,18,27
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,82,98,11,9
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,62,90,12,14
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,159,87,12,13
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,61,84,3,4
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,83,81,4,6
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,77,77,3,7
4703da4b-5d0c-416a-9ebe-39d1776bf593,83,202,9,9
4703da4b-5d0c-416a-9ebe-39d1776bf593,96,197,12,15
4703da4b-5d0c-416a-9ebe-39d1776bf593,39,167,5,6
4703da4b-5d0c-416a-9ebe-39d1776bf593,155,166,8,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,135,157,11,21
4703da4b-5d0c-416a-9ebe-39d1776bf593,59,157,5,7
4703da4b-5d0c-416a-9ebe-39d1776bf593,124,155,9,9
4703da4b-5d0c-416a-9ebe-39d1776bf593,114,154,4,4
4703da4b-5d0c-416a-9ebe-39d1776bf593,208,150,1,3
4703da4b-5d0c-416a-9ebe-39d1776bf593,181,149,3,3
4703da4b-5d0c-416a-9ebe-39d1776bf593,211,148,9,9
4703da4b-5d0c-416a-9ebe-39d1776bf593,117,148,2,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,173,145,3,4
4703da4b-5d0c-416a-9ebe-39d1776bf593,114,144,3,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,66,142,53,52
4703da4b-5d0c-416a-9ebe-39d1776bf593,159,136,1,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,159,131,5,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,159,129,1,1
4703da4b-5d0c-416a-9ebe-39d1776bf593,115,114,4,1
4703da4b-5d0c-416a-9ebe-39d1776bf593,149,109,1,2
4703da4b-5d0c-416a-9ebe-39d1776bf593,155,108,22,27
4703da4b-5d0c-416a-9ebe-39d1776bf593,113,98,50,59
11a41e42-fdb4-4216-9e04-d4914fe2186e,83,149,7,3
11a41e42-fdb4-4216-9e04-d4914fe2186e,86,142,6,2
11a41e42-fdb4-4216-9e04-d4914fe2186e,70,132,12,15
11a41e42-fdb4-4216-9e04-d4914fe2186e,107,125,1,3
11a41e42-fdb4-4216-9e04-d4914fe2186e,166,124,2,6
11a41e42-fdb4-4216-9e04-d4914fe2186e,114,124,30,18
11a41e42-fdb4-4216-9e04-d4914fe2186e,75,110,30,31
11a41e42-fdb4-4216-9e04-d4914fe2186e,106,106,12,13
11a41e42-fdb4-4216-9e04-d4914fe2186e,167,89,14,12
11a41e42-fdb4-4216-9e04-d4914fe2186e,61,79,3,1
11a41e42-fdb4-4216-9e04-d4914fe2186e,82,78,12,12
11a41e42-fdb4-4216-9e04-d4914fe2186e,78,75,3,6
11a41e42-fdb4-4216-9e04-d4914fe2186e,156,73,13,13
11a41e42-fdb4-4216-9e04-d4914fe2186e,71,70,10,4
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,127,175,1,3
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,119,175,7,2
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,133,172,2,1
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,151,162,1,2
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,130,161,14,10
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,155,154,6,8
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,152,121,8,3
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,95,121,71,39
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,100,118,3,2
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,124,111,2,5
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,110,111,1,1
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,101,110,1,1
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,92,110,8,3
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,116,103,27,26
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,102,103,3,2
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,120,85,10,10
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,98,84,14,14
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,42,215,7,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,23,181,9,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,145,172,16,20
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,184,151,9,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,164,147,5,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,191,131,11,11
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,196,118,12,12
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,133,114,12,13
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,133,108,58,45
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,110,107,10,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,214,99,6,5
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,132,97,12,9
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,120,95,3,5
f630809e-2498-44af-beaa-dda23a36cf20,147,166,6,6
f630809e-2498-44af-beaa-dda23a36cf20,107,162,9,2
f630809e-2498-44af-beaa-dda23a36cf20,70,135,7,7
f630809e-2498-44af-beaa-dda23a36cf20,68,133,2,1
f630809e-2498-44af-beaa-dda23a36cf20,75,127,6,4
f630809e-2498-44af-beaa-dda23a36cf20,125,121,14,9
f630809e-2498-44af-beaa-dda23a36cf20,58,115,1,5
f630809e-2498-44af-beaa-dda23a36cf20,94,114,4,10
f630809e-2498-44af-beaa-dda23a36cf20,78,113,51,49
f630809e-2498-44af-beaa-dda23a36cf20,85,113,1,1
f630809e-2498-44af-beaa-dda23a36cf20,150,110,9,9
f630809e-2498-44af-beaa-dda23a36cf20,145,102,9,4
f630809e-2498-44af-beaa-dda23a36cf20,144,95,5,6
f630809e-2498-44af-beaa-dda23a36cf20,50,93,10,12
f630809e-2498-44af-beaa-dda23a36cf20,71,91,3,4
f630809e-2498-44af-beaa-dda23a36cf20,148,90,6,4
f630809e-2498-44af-beaa-dda23a36cf20,114,87,9,7
f630809e-2498-44af-beaa-dda23a36cf20,74,86,21,31
f630809e-2498-44af-beaa-dda23a36cf20,124,77,10,11
f630809e-2498-44af-beaa-dda23a36cf20,114,75,2,5
a422ca04-b11f-4995-a7b7-a9f4c0988f30,67,157,9,7
a422ca04-b11f-4995-a7b7-a9f4c0988f30,87,155,7,6
a422ca04-b11f-4995-a7b7-a9f4c0988f30,97,147,5,6
a422ca04-b11f-4995-a7b7-a9f4c0988f30,171,144,9,2
a422ca04-b11f-4995-a7b7-a9f4c0988f30,87,144,1,1
a422ca04-b11f-4995-a7b7-a9f4c0988f30,31,138,9,1
a422ca04-b11f-4995-a7b7-a9f4c0988f30,87,136,9,9
a422ca04-b11f-4995-a7b7-a9f4c0988f30,161,132,7,1
a422ca04-b11f-4995-a7b7-a9f4c0988f30,149,131,11,11
a422ca04-b11f-4995-a7b7-a9f4c0988f30,161,127,3,4
a422ca04-b11f-4995-a7b7-a9f4c0988f30,150,121,9,9
a422ca04-b11f-4995-a7b7-a9f4c0988f30,36,119,35,38
a422ca04-b11f-4995-a7b7-a9f4c0988f30,163,118,5,2
a422ca04-b11f-4995-a7b7-a9f4c0988f30,73,105,7,6
a422ca04-b11f-4995-a7b7-a9f4c0988f30,186,104,1,7
a422ca04-b11f-4995-a7b7-a9f4c0988f30,152,102,17,15
a422ca04-b11f-4995-a7b7-a9f4c0988f30,130,94,21,26
a422ca04-b11f-4995-a7b7-a9f4c0988f30,137,83,7,6
a6a38450-9151-4178-a830-a08e0223f8a5,76,173,8,9
a6a38450-9151-4178-a830-a08e0223f8a5,95,153,9,4
a6a38450-9151-4178-a830-a08e0223f8a5,30,147,48,37
a6a38450-9151-4178-a830-a08e0223f8a5,31,134,31,22
3de7efd4-d074-4fee-95d7-4718e4d7df91,80,214,21,10
3de7efd4-d074-4fee-95d7-4718e4d7df91,79,209,6,4
3de7efd4-d074-4fee-95d7-4718e4d7df91,87,206,1,7
3de7efd4-d074-4fee-95d7-4718e4d7df91,150,201,7,4
3de7efd4-d074-4fee-95d7-4718e4d7df91,102,198,50,26
3de7efd4-d074-4fee-95d7-4718e4d7df91,126,194,2,2
3de7efd4-d074-4fee-95d7-4718e4d7df91,76,193,4,3
3de7efd4-d074-4fee-95d7-4718e4d7df91,80,187,5,1
3de7efd4-d074-4fee-95d7-4718e4d7df91,127,179,9,11
3de7efd4-d074-4fee-95d7-4718e4d7df91,100,178,1,2
3de7efd4-d074-4fee-95d7-4718e4d7df91,101,176,22,19
3de7efd4-d074-4fee-95d7-4718e4d7df91,100,175,2,1
3de7efd4-d074-4fee-95d7-4718e4d7df91,112,156,17,17
3de7efd4-d074-4fee-95d7-4718e4d7df91,130,144,22,26
3de7efd4-d074-4fee-95d7-4718e4d7df91,192,142,8,9
3de7efd4-d074-4fee-95d7-4718e4d7df91,118,142,12,12
3de7efd4-d074-4fee-95d7-4718e4d7df91,195,129,4,4
3de7efd4-d074-4fee-95d7-4718e4d7df91,111,125,10,10
3de7efd4-d074-4fee-95d7-4718e4d7df91,130,117,11,10
3de7efd4-d074-4fee-95d7-4718e4d7df91,141,85,3,1
acfec3cb-9511-4f09-977c-87b061bd50dd,83,155,6,1
acfec3cb-9511-4f09-977c-87b061bd50dd,138,152,9,6
acfec3cb-9511-4f09-977c-87b061bd50dd,106,152,10,11
acfec3cb-9511-4f09-977c-87b061bd50dd,138,148,4,2
acfec3cb-9511-4f09-977c-87b061bd50dd,84,143,11,9
acfec3cb-9511-4f09-977c-87b061bd50dd,99,139,11,12
acfec3cb-9511-4f09-977c-87b061bd50dd,125,138,17,12
acfec3cb-9511-4f09-977c-87b061bd50dd,93,130,10,4
acfec3cb-9511-4f09-977c-87b061bd50dd,95,110,1,2
acfec3cb-9511-4f09-977c-87b061bd50dd,100,92,2,10
acfec3cb-9511-4f09-977c-87b061bd50dd,111,85,4,2
acfec3cb-9511-4f09-977c-87b061bd50dd,102,83,71,62
acfec3cb-9511-4f09-977c-87b061bd50dd,111,78,9,9
acfec3cb-9511-4f09-977c-87b061bd50dd,110,66,4,2
acfec3cb-9511-4f09-977c-87b061bd50dd,115,59,6,11
acfec3cb-9511-4f09-977c-87b061bd50dd,125,55,2,2
acfec3cb-9511-4f09-977c-87b061bd50dd,0,0,7,6
000db696-cf54-4385-b10b-6b16fbb3f985,87,215,9,9
000db696-cf54-4385-b10b-6b16fbb3f985,79,178,9,12
000db696-cf54-4385-b10b-6b16fbb3f985,50,175,2,6
000db696-cf54-4385-b10b-6b16fbb3f985,92,158,2,1
000db696-cf54-4385-b10b-6b16fbb3f985,74,153,30,39
000db696-cf54-4385-b10b-6b16fbb3f985,47,144,15,15
000db696-cf54-4385-b10b-6b16fbb3f985,106,139,4,5
000db696-cf54-4385-b10b-6b16fbb3f985,99,135,5,9
000db696-cf54-4385-b10b-6b16fbb3f985,118,122,11,7
000db696-cf54-4385-b10b-6b16fbb3f985,111,118,3,1
000db696-cf54-4385-b10b-6b16fbb3f985,0,0,7,6
48029094-265a-43e6-9e29-455237085578,87,149,17,18
48029094-265a-43e6-9e29-455237085578,103,148,1,1
48029094-265a-43e6-9e29-455237085578,84,147,4,1
48029094-265a-43e6-9e29-455237085578,94,122,36,29
48029094-265a-43e6-9e29-455237085578,87,119,1,1
48029094-265a-43e6-9e29-455237085578,110,116,7,4
48029094-265a-43e6-9e29-455237085578,90,94,10,10
48029094-265a-43e6-9e29-455237085578,103,82,9,7
48029094-265a-43e6-9e29-455237085578,106,75,8,4
48029094-265a-43e6-9e29-455237085578,59,74,9,5
48029094-265a-43e6-9e29-455237085578,52,44,18,17
48029094-265a-43e6-9e29-455237085578,63,43,1,1
48029094-265a-43e6-9e29-455237085578,39,28,23,16
48029094-265a-43e6-9e29-455237085578,74,27,3,2
fcb06a43-8652-4bbf-bdf8-bb961137302a,70,190,10,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,86,160,13,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,139,153,31,19
fcb06a43-8652-4bbf-bdf8-bb961137302a,119,151,1,3
fcb06a43-8652-4bbf-bdf8-bb961137302a,169,134,13,13
fcb06a43-8652-4bbf-bdf8-bb961137302a,158,134,7,5
fcb06a43-8652-4bbf-bdf8-bb961137302a,66,134,16,20
fcb06a43-8652-4bbf-bdf8-bb961137302a,159,130,2,1
fcb06a43-8652-4bbf-bdf8-bb961137302a,195,122,10,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,162,117,6,10
fcb06a43-8652-4bbf-bdf8-bb961137302a,157,113,1,1
fcb06a43-8652-4bbf-bdf8-bb961137302a,108,102,28,26
fcb06a43-8652-4bbf-bdf8-bb961137302a,161,99,11,17
fcb06a43-8652-4bbf-bdf8-bb961137302a,170,92,2,4
fcb06a43-8652-4bbf-bdf8-bb961137302a,150,91,11,12
fcb06a43-8652-4bbf-bdf8-bb961137302a,162,87,7,5
fcb06a43-8652-4bbf-bdf8-bb961137302a,60,70,2,3
fcb06a43-8652-4bbf-bdf8-bb961137302a,105,49,44,57
fcb06a43-8652-4bbf-bdf8-bb961137302a,134,39,4,7
b54f130a-94fc-49ae-a6b2-5e1c870720a7,124,214,2,1
b54f130a-94fc-49ae-a6b2-5e1c870720a7,154,195,6,4
b54f130a-94fc-49ae-a6b2-5e1c870720a7,132,180,3,2
b54f130a-94fc-49ae-a6b2-5e1c870720a7,109,175,1,1
b54f130a-94fc-49ae-a6b2-5e1c870720a7,106,174,29,20
